src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.1.69,239.255.255.250,59216,1900,17,2023-03-22 16:32:15,0.0,0,0,0,0,1,0,208,0,208.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,208,208,208.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,208.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0,1,0,208,0
20.205.243.166,192.168.1.69,443,53948,6,2023-03-22 16:32:15,467288.9709472656,6509.890429969713,42.800068573107914,23.54003771520935,19.26003085789856,11,9,2151,891,465.0,66.0,195.54545454545453,152.1837188976556,252.0,54.0,99.0,69.3685807840985,465,54,152.1,131.18799487758017,17210.289999999997,220,180,20,8,24590.780860499333,231158.97178649902,-64.13459777832031,56853.21995289047,467195.7492828369,272876.7395019531,0.0,46719.57492828369,84138.55038915509,465307.47413635254,231182.57522583008,17.404556274414062,58163.43426704407,81961.89299529714,0,0,0,0,1,0,0,0,0,0,0,0.8181818181818182,152.1,67,0,229208.46939086914,17.404556274414062,107903.40105692546,94046.76023714356,189441.20407104492,41717.7677154541,104357.36179351807,53428.451881891546,712.5,4.0,0.0,0.0,3826.7555432056633,0.0,195.54545454545453,99.0,0,11,9,2151,891
192.168.1.69,192.168.1.254,44530,53,17,2023-03-22 16:32:16,6845.951080322266,64563.709967263356,584.2869680295327,292.14348401476633,292.14348401476633,2,2,166,276,83.0,83.0,83.0,0.0,144.0,132.0,138.0,6.0,144,83,110.5,27.825348155953055,774.25,16,16,8,2,2281.9836934407554,6733.65592956543,16.21246337890625,3147.976502091765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,110.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,138.0,0,2,2,166,276
192.168.1.69,192.168.1.254,35322,53,17,2023-03-22 16:32:16,9328.842163085938,71927.46841136782,428.77775506031486,214.38887753015743,214.38887753015743,2,2,184,487,92.0,92.0,92.0,0.0,272.0,215.0,243.5,28.5,272,92,167.75,78.38486779985024,6144.1875,16,16,8,2,3109.614054361979,4760.980606079102,76.77078247070312,2147.372637152156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,167.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,243.5,0,2,2,184,487
192.168.1.69,13.78.111.199,50608,443,6,2023-03-22 16:32:16,538511.9915008545,37297.21959212515,24.140595205258993,18.569688619429996,5.570906585828999,10,3,15355,4730,2878.0,54.0,1535.5,1349.781852745102,4559.0,66.0,1576.6666666666667,2108.88822737374,4559,54,1545.0,1558.2349482174227,2428096.153846154,200,60,20,7,44875.99929173788,202672.48153686523,16.21246337890625,77460.35916049116,538511.9915008545,203543.66302490234,16.21246337890625,59834.665722317164,84537.20726987283,373417.3774719238,204617.73872375488,168799.63874816895,186708.6887359619,17909.04998779297,0,0,0,0,1,0,0,0,0,0,0,0.3,1545.0,64240,2049,166636.94381713867,163120.03135681152,164878.4875869751,1758.4562301635742,200749.63569641113,163322.21031188965,177476.48557027182,16584.49982903395,14120.0,5.0,0.0,0.0,15667611.767195767,0.0,1535.5,1576.6666666666667,0,10,3,15355,4730
192.168.1.69,239.255.255.250,59216,1900,17,2023-03-22 16:32:16,0.0,0,0,0,0,1,0,208,0,208.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,208,208,208.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,208.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0,1,0,208,0
13.78.111.199,192.168.1.69,443,50608,6,2023-03-22 16:32:16,323908.09059143066,5720.7586158671365,30.87295529340063,21.61106870538044,9.26188658802019,7,3,1457,396,1133.0,54.0,208.14285714285714,377.57134749472135,257.0,54.0,132.0,89.28979038314888,1133,54,185.3,321.56089625450414,103401.40999999999,140,60,20,1,35982.15844896105,162873.0297088623,-17.1661376953125,67219.47653652639,323908.09059143066,163295.50743103027,0.0,53984.68176523844,76349.71385988266,161017.65632629395,160943.98498535156,73.67134094238281,80508.82816314697,80435.15682220459,0,0,0,0,1,0,0,0,0,0,0,0.42857142857142855,185.3,2051,501,160521.5072631836,17.1661376953125,80269.33670043945,80252.17056274414,162799.35836791992,160612.3447418213,161705.8515548706,1093.5068130493164,0.0,0.0,0.0,0.0,0.0,0.0,208.14285714285714,132.0,0,7,3,1457,396
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:32:16,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
192.168.1.69,192.168.1.255,57621,57621,17,2023-03-22 16:32:17,0.0,0,0,0,0,1,0,86,0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,86,86,86.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,86.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0,1,0,86,0
192.168.1.69,239.255.255.250,59216,1900,17,2023-03-22 16:32:17,0.0,0,0,0,0,1,0,208,0,208.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,208,208,208.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,208.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0,1,0,208,0
192.168.1.69,192.168.1.254,52458,53,17,2023-03-22 16:32:17,9199.857711791992,62392.26931349937,434.78933319511754,217.39466659755877,217.39466659755877,2,2,154,420,77.0,77.0,77.0,0.0,233.0,187.0,210.0,23.0,233,77,143.5,68.45984224346417,4686.75,16,16,8,2,3066.6192372639975,4763.364791870117,25.272369384765625,2155.3568103286457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,143.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,210.0,0,2,2,154,420
192.168.1.69,35.163.210.34,48004,443,6,2023-03-22 16:32:17,1210938.4536743164,3364.3328342892873,10.73547541623975,5.780640608744481,4.954834807495269,7,6,3523,551,2602.0,66.0,503.2857142857143,875.0606043152039,162.0,66.0,91.83333333333333,34.968636741450986,2602,66,313.38461538461536,674.5027271954375,454953.92899408285,140,120,20,2,100905.61707814534,409352.77938842773,-41.484832763671875,174671.1244985888,801585.6742858887,408490.4193878174,5.4836273193359375,133597.61238098145,188720.9125342607,818646.1925506592,409954.309463501,0.0,163729.23851013184,200526.84536197278,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428571,313.38461538461536,64240,179,407906.05545043945,392093.6584472656,399999.85694885254,7906.198501586914,408798.2177734375,392292.2611236572,403117.49776204425,7657.727675368992,0.0,0.0,0.0,0.0,0.0,0.0,503.2857142857143,91.83333333333333,0,7,6,3523,551
192.168.1.69,162.159.133.234,53690,443,6,2023-03-22 16:32:18,344045.16220092773,1011.4951123677263,11.626380601927888,5.813190300963944,5.813190300963944,2,2,183,165,117.0,66.0,91.5,25.5,99.0,66.0,82.5,16.5,117,66,87.0,21.94310825749169,481.5,40,40,20,1,114681.72073364258,338459.4917297363,15.497207641601562,158251.02780183693,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,87.0,3024,8,0.0,0.0,0.0,0.0,332889.3184661865,5570.173263549805,169229.74586486816,163659.57260131836,0.0,0.0,0.0,0.0,0.0,0.0,91.5,82.5,0,2,2,183,165
35.163.210.34,192.168.1.69,443,48004,6,2023-03-22 16:32:19,409546.8521118164,2199.992492565917,14.65033846325805,9.766892308838699,4.8834461544193495,4,2,738,163,540.0,66.0,184.5,205.24802069691196,97.0,66.0,81.5,15.5,540,66,150.16666666666666,174.70586392244795,30522.138888888894,80,40,20,1,81909.37042236328,408696.65145874023,0.0,163393.8265170925,409546.8521118164,409546.8521118164,0.0,136515.61737060547,193062.23756124632,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,150.16666666666666,249,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.5,81.5,0,4,2,738,163
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:32:21,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
162.159.133.234,192.168.1.69,443,53690,6,2023-03-22 16:32:24,0.0,0,0,0,0,1,0,510,0,510.0,510.0,510.0,0.0,0.0,0.0,0.0,0.0,510,510,510.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,510.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0,1,0,510,0
192.168.1.69,162.159.133.234,53690,443,6,2023-03-22 16:32:24,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,3024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
192.168.1.1,192.168.1.255,520,520,17,2023-03-22 16:32:25,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,66.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
35.186.224.47,192.168.1.69,443,56140,6,2023-03-22 16:32:26,15.735626220703125,8388608.0,127100.12121212122,63550.06060606061,63550.06060606061,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,267,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:32:26,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
192.168.1.69,35.186.224.47,56140,443,6,2023-03-22 16:32:27,201557.63626098633,1637.248809430869,19.84544011431356,9.92272005715678,9.92272005715678,2,2,167,163,101.0,66.0,83.5,17.5,97.0,66.0,81.5,15.5,101,66,82.5,16.560495161679196,274.25,40,40,20,1,67185.87875366211,179683.44688415527,23.126602172851562,80045.36974259758,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.5,501,267,0.0,0.0,0.0,0.0,157832.38410949707,21851.062774658203,89841.72344207764,67990.66066741943,0.0,0.0,0.0,0.0,0.0,0.0,83.5,81.5,0,2,2,167,163
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:32:31,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
162.159.133.234,192.168.1.69,443,53690,6,2023-03-22 16:32:34,0.0,0,0,0,0,1,0,163,0,163.0,163.0,163.0,0.0,0.0,0.0,0.0,0.0,163,163,163.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,163.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0,1,0,163,0
192.168.1.69,162.159.133.234,53690,443,6,2023-03-22 16:32:34,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,3024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
117.18.232.200,192.168.1.69,443,60716,6,2023-03-22 16:32:35,43.392181396484375,3042022.681318681,46091.25274725275,23045.626373626375,23045.626373626375,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,136,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:32:36,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
13.67.9.5,192.168.1.69,443,43724,6,2023-03-22 16:32:37,38.86222839355469,3396614.282208589,51463.8527607362,25731.9263803681,25731.9263803681,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,1028,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
162.159.133.234,192.168.1.69,443,53690,6,2023-03-22 16:32:39,0.0,0,0,0,0,1,0,129,0,129.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,129,129,129.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,129.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0,1,0,129,0
192.168.1.69,162.159.133.234,53690,443,6,2023-03-22 16:32:39,1027.822494506836,1141247.6437021573,12648.098353050336,6810.514497796335,5837.583855254002,7,6,462,711,66.0,66.0,66.0,0.0,153.0,106.0,118.5,16.810215148335647,153,66,90.23076923076923,28.555354734684503,815.4082840236687,140,120,20,0,65.0485356648763,923.6335754394531,-61.03515625,260.442240523224,996.8280792236328,944.3759918212891,5.4836273193359375,166.1380132039388,348.0744797901306,990.3907775878906,990.1523590087891,0.0,198.07815551757812,396.0371125103958,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428571,90.23076923076923,3024,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,6.0,0.0,318056.27347135294,66.0,118.5,0,7,6,462,711
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:32:41,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
76.223.18.30,192.168.1.69,443,45856,6,2023-03-22 16:32:43,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
192.168.1.69,76.223.18.30,45856,443,6,2023-03-22 16:32:43,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
104.199.240.237,192.168.1.69,4070,45206,6,2023-03-22 16:32:46,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
192.168.1.69,104.199.240.237,45206,4070,6,2023-03-22 16:32:46,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:32:46,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
117.18.232.200,192.168.1.69,443,60716,6,2023-03-22 16:32:47,0.0,0,0,0,0,1,0,123,0,123.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,123,123,123.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,123.0,136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0,1,0,123,0
117.18.232.200,192.168.1.69,443,60716,6,2023-03-22 16:32:47,45503.61633300781,7779.60145869137,109.88137653518883,65.9288259211133,43.952550614075534,3,2,222,132,90.0,66.0,74.0,11.313708498984761,66.0,66.0,66.0,0.0,90,66,70.8,9.6,92.16,60,40,20,1,11375.904083251953,45073.27079772949,0.0,19455.38392148678,45503.61633300781,45503.61633300781,0.0,22751.808166503906,22751.808166503906,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,70.8,136,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,66.0,0,3,2,222,132
192.168.1.69,192.168.1.255,57621,57621,17,2023-03-22 16:32:47,0.0,0,0,0,0,1,0,86,0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,86,86,86.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,86.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0,1,0,86,0
192.168.1.69,13.67.9.5,43724,443,6,2023-03-22 16:32:51,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
192.168.1.69,192.168.1.66,1716,1716,17,2023-03-22 16:32:51,0.0,0,0,0,0,1,0,1514,0,1514.0,1514.0,1514.0,0.0,0.0,0.0,0.0,0.0,1514,1514,1514.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1514.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0,1,0,1514,0
13.67.9.5,192.168.1.69,443,43724,6,2023-03-22 16:32:52,0.0,0,0,0,0,1,0,66,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,1028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,1,0,66,0
192.168.1.69,192.168.1.254,47529,53,17,2023-03-22 16:32:55,0.0,0,0,0,0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,1,0,77,0
192.168.1.254,192.168.1.69,53,47529,17,2023-03-22 16:32:55,9043.693542480469,54955.42254560793,331.72287250869977,221.14858167246652,110.57429083623326,2,1,420,77,233.0,187.0,210.0,23.0,77.0,77.0,77.0,0.0,233,77,165.66666666666666,65.4488774201327,4283.555555555556,16,8,8,2,4521.846771240234,6377.220153808594,2666.473388671875,1855.3733825683594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,165.66666666666666,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,77.0,0,2,1,420,77
